SNR;Real;Imaginario;Map
-5;-3.1627390522803895;-0.05225316417211401;0
-5;3.1004079486346905;1.2935889714128745;6
-5;2.280016231653847;-2.328922854174512;12
-5;-3.954563454875452;-5.9914519970514135;4
-5;-0.5376523104365138;-1.4361071463197557;1
-5;-2.5780529271661194;-0.24169134694977357;1
-5;8.495158368539425;2.37250795148977;10
-5;3.829188755799068;-0.9561925627244409;9
-5;-4.318539795878348;-4.046484600444224;13
-5;2.296068295477415;-10.091745702457752;12
-5;-4.4431659779145045;3.0683582222540844;6
-5;-0.9400645761370057;-2.823530506134155;1
-5;1.420771504347101;4.309273660733456;10
-5;-5.03782673625573;1.370974721549811;3
-5;-1.473331816428185;3.9639644314227978;7
-5;3.8320842675952784;0.8220060914467964;9
-5;5.49960982885274;0.13695227444548053;11
-5;6.569207127677938;-7.313781005597522;8
-5;-1.61187140395278;-4.287245389268318;13
-5;5.196268560771219;-6.721378350773757;12
-5;-2.3435745222062234;-3.1904761873374623;7
-5;-8.118587819459284;0.5743645783978064;1
-5;-3.548740724542236;0.51704249538404;0
-5;-2.0859572776040163;-4.875522660380017;0
-5;5.617204435974852;-1.7691058340791725;10
-5;-1.182884634614533;-3.8184981820595185;4
-5;-3.467031131429518;-4.315150782938732;1
-5;1.2969686013230026;-1.1417949884267593;12
-5;4.002370625102682;-3.508676222844794;9
-5;6.032400615535736;3.261586405319966;11
-5;0.20472093681968362;2.501229272162089;10
-5;2.155968013048484;-4.684924670489391;5
-5;-5.914542527250928;5.696260685286923;3
-5;-0.23471505211767663;-4.484308615386834;12
-5;-1.3144160774730276;-2.1095780477730646;12
-5;1.2644474610503793;0.5084392436255034;5
-5;-4.3754022541683675;4.092734467413643;2
-5;-1.8221132529405892;-4.732906336445554;1
-5;-4.665530737813207;-1.9512272299699056;3
-5;1.5661246592279165;3.457601398306956;14
-5;0.3423576347021553;-2.1812185376484146;15
-5;-0.18972217102041056;-3.223076611750044;5
-5;-4.625502435161019;-0.3362189701708824;0
-5;3.9764303863789845;-5.235030596927649;8
-5;-2.374258306137867;-0.06571608455592215;13
-5;-0.04391978144521591;4.283918509100775;6
-5;1.6433319770264903;1.4810664848652;7
-5;-5.638601756133892;2.338489170680486;2
-5;0.03229092020320512;3.3043544050253626;7
-5;-3.549752157634837;0.9015493484462732;3
-5;2.350613106920128;-1.0957222436535412;6
-5;3.5256493812745795;1.214536934813425;11
-5;0.6842803790518016;-1.209739060981728;14
-5;0.6067484476430165;-5.948888545171277;8
-5;2.6998267154173727;-6.405967811304709;12
-5;-1.6157211851498734;0.685729256671578;7
-5;-2.725371533982526;0.5852377905151243;3
-5;2.4250924911633334;-3.653811928273178;4
-5;2.441752671744697;-0.6652911018064129;5
-5;2.887516337172436;-0.8023543129618171;15
-5;-1.035846228342514;2.7425095088894516;10
-5;-4.0885671240730845;-1.0122853620818006;5
-5;3.092439980127247;3.9974535919388483;10
-5;0.7120208784168354;-4.319865454634347;4
-5;1.8353701610677677;0.3984620181984596;7
-5;-4.37822395923448;3.1217122978577945;3
-5;-0.8000186352868014;3.3121561820815706;6
-5;2.812333284241578;-1.735107438214968;9
-5;0.822447239808338;1.4889747059136222;3
-5;-0.5230090894007057;-3.8853358277763466;4
-5;6.977454824815219;-2.081120604704197;8
-5;-2.7430597684755016;-3.017967355596672;9
-5;-2.962913996434156;-1.258392979297805;4
-5;-0.18265705421397938;3.8522070767618497;6
-5;1.1388048576919356;3.282726675789947;3
-5;0.9772788879674872;0.3852583644160955;11
-5;0.8789864446355558;3.409771702610944;7
-5;-3.0771836475644525;-3.6090418278282455;1
-5;-3.956968096287259;3.1946194333081843;6
-5;-5.289933352410227;-0.7828084688703607;3
-5;-5.883261524423435;2.0263424729462507;5
-5;5.798544555518915;0.4936144278705962;15
-5;-2.4262753694327683;-8.076483022182433;4
-5;-2.8488040973931295;4.718767410398103;7
-5;0.5745318693024797;2.1066378372657986;15
-5;-6.2903888293455;-0.6150999993013428;0
-5;0.28340437317290856;-1.2665707434794768;3
-5;-1.253142501702825;-4.733925137853067;12
-5;-0.13663610810820226;7.145974751753233;6
-5;7.357183466730333;0.5318002411495106;8
-5;0.3739492715630064;-5.676764524939957;4
-5;-3.055779357882027;8.018054242147443;2
-5;0.852756506289948;2.662205598789419;6
-5;2.6300664193531076;0.5620151239999089;11
-5;4.609485789096032;2.7141905238903297;10
-5;-1.0808642531949078;1.3814544519952807;15
-5;3.8371077218143963;-4.888641713157293;8
-5;4.909352414816583;-1.440119215953986;11
-5;1.9323100133238924;-2.1264747039880443;13
-5;5.598855879956404;-0.5660195775765149;12
-5;-2.5580700553268794;-0.30005792946559673;0
-5;1.9367937549562768;2.4730428037511514;14
-5;6.172442741175501;-2.1241929382840086;13
-5;1.3101015530550089;-1.616826831736574;5
-5;0.5227569565878769;-0.7274406297602172;5
-5;4.951616281303002;-0.9098445781884399;9
-5;2.992533692559999;-3.1092074912192356;11
-5;-8.234328413600998;3.6881318242235204;2
-5;1.8029381263980169;2.3635098722551375;9
-5;-1.3839445786381255;1.089564674321919;3
-5;-1.4300018063488849;1.5305683105780514;7
-5;-0.4081218154560553;-3.438623239897732;12
-5;-2.0605969948606697;3.336951782041597;14
-5;-1.8887205701416598;0.001607253845128609;3
-5;-5.6319384270459825;0.6023488737332144;7
-5;-1.4996089349183204;-3.846187228804358;4
-5;-3.027972380926826;-0.7039330088492302;7
-5;0.8701309417275542;-2.580075439399856;5
-5;-2.046382732166265;-3.3340350604609847;4
-5;-0.28639436354633285;4.95235510464288;14
-5;0.1373618939543919;-0.38124649326369486;5
-5;1.996844901487632;3.4486250578327176;7
-5;1.5276171796029328;-1.9645350926907925;13
-5;2.060782328105226;6.392911952825318;10
-5;-5.671252974145855;-4.2318998647052215;0
-5;-2.7551136847550737;-1.4131190023118705;5
-5;-6.336034799812765;-0.8455586772509474;4
-5;-1.3985237064950855;-1.393049713188982;13
-5;-4.674332621565565;1.9476037242970201;6
-5;-0.4399715757631779;0.9693642669829311;3
-5;-5.313406216063646;-0.10252676655518989;7
-5;3.595983033738274;0.5108635194275291;12
-5;-0.8295977288296605;3.584674889917582;6
-5;4.547139994181789;-7.013885230871196;9
-5;5.201918567848923;-5.816412470560153;9
-5;0.85062655533498;-2.655279890728942;12
-5;-0.7853818789709841;2.5698751982523627;6
-5;6.020134597095749;-1.6067862934565649;8
-5;4.981810739070541;1.1380552101514594;9
-5;3.3801845063759464;-0.8862836324957604;4
-5;4.153674176313093;3.1694913184037476;11
-5;4.260646572208275;-0.06934544736760406;11
-5;-1.2847694861716548;-0.26850859819811035;4
-5;-3.9433627246745435;-9.551628919007845;4
-5;-3.553029157322934;4.794692461169911;3
-5;-1.3312651460921598;-0.0032494867408172645;6
-5;-4.754078976217815;-3.7243962614646104;4
-5;1.5786669857769564;-1.0269659653515208;8
-5;-1.1722638559235734;-7.041521210968411;4
-5;4.27046284768318;0.005853573099505183;11
-5;-4.564032027672786;-5.477674812564193;5
-5;-3.908315071891132;-2.9462423041915877;12
-5;-3.5866868272048062;-1.9346390556684647;5
-5;-1.4165048643885965;-1.2432591639420132;5
-5;2.4626675463966063;0.19206703103150247;8
-5;1.790421614935212;5.011854228499412;14
-5;1.532942832093915;3.1198659577637042;2
-5;-0.8262357040439374;-2.0166663091462818;13
-5;-0.28596750145886796;-1.1756867757378222;7
-5;1.5155052982030903;1.2730831516865186;5
-5;2.85960589021055;-8.631313420544362;4
-5;-1.2197386148134313;5.110074582563024;13
-5;-3.422061555447063;-0.0022513186976067523;4
-5;6.078261948642389;-3.2361257880065404;12
-5;-2.9347576196766996;-4.081587523054;12
-5;3.374126072262067;-2.2743428012184213;12
-5;0.7750018426240839;-4.023456053316428;12
-5;2.756020302606766;-4.648983619947066;4
-5;0.3795463599841914;-3.2427512194460393;12
-5;-1.7474879349655195;-2.038443855217647;5
-5;6.5779804799673816;0.9388335330522639;10
-5;-3.3270348121134434;2.752228264449913;7
-5;1.825836310908831;3.17709993785192;2
-5;-0.5671844215733445;2.000540108107794;6
-5;0.8087264887287713;-4.05157686056789;12
-5;-0.3316947820747709;1.3748810006741297;2
-5;7.138085077653723;0.9796893607677046;11
-5;-0.1960664875320941;1.567051810445152;15
-5;-6.368780044148926;-3.1844185344007796;1
-5;0.8461970567266897;0.25218519404871953;3
-5;2.3123623581490254;-0.539698549139151;12
-5;2.7376903013393568;-3.3481047674788478;11
-5;0.8753405292213801;-3.9130227892944305;8
-5;8.748666110365871;-3.4886526441629875;8
-5;1.7269897689787346;-4.4859319967674;8
-5;-0.15232963222028972;-0.3346181013272371;5
-5;4.442058497794312;-2.6588141331252153;9
-5;-0.23876134444481756;-2.607098983679868;4
-5;-2.57302316668393;-1.4312362870795972;1
-5;-0.452332470703102;2.6230317706705346;14
-5;3.6417205630886853;-0.007464710692167031;8
-5;-4.119854449879307;-0.5636364528492925;7
-5;-4.875754710808339;-1.1828978913780654;4
-5;0.20061354656713792;-1.7171085220152207;8
-5;-0.9247215687170844;-5.01805738528339;0
-5;3.0102509525235206;3.7986602898358655;10
-5;4.190874636348841;1.6468336782596862;9
-5;2.31490659772653;2.5876652704666485;15
-5;0.2973255906250776;4.477330448532858;6
-5;-0.6537769123442727;-0.7929887129144587;1
-5;3.663560681418775;-4.217783093775564;8
-5;0.8145730844232233;-0.7348736988678843;1
-5;-3.617605007043423;-1.737010221343977;0
-5;4.618960988597756;-0.8750275628208608;13
-5;-0.0010869438257686825;-1.7037458938785688;4
-5;-3.6299883463763436;0.7596376437817958;7
-5;7.281583636063492;4.686950492179625;10
-5;1.1263116129573745;1.387241054481221;7
-5;-1.6722285189914963;-3.2306991469114954;1
-5;1.8026433979704992;-1.6495149252703736;13
-5;-2.8001990845117577;-2.1158880048049253;0
-5;-6.15750545820716;-2.33231189551213;1
-5;3.0815398724364123;5.3095489127542;10
-5;-1.4858507148509206;-0.49307489693222173;5
-5;-4.187244805524778;-2.253087552402939;4
-5;-0.9925032361220643;-2.663451340828401;0
-5;3.8545277704927887;-2.1353223537051247;13
-5;2.799670216629676;3.6765109919844825;15
-5;4.530288666128603;5.0579448822159545;10
-5;3.9070619448730106;-2.634174296004742;11
-5;2.3052881878596505;1.7890064488358939;14
-5;-4.476722929298856;-0.41967210098487007;3
-5;-2.6257843601346904;2.324803023318837;6
-5;-1.2019654721877107;-1.0107180612743851;1
-5;1.8448789198084574;7.373991358688523;14
-5;-3.2160906119304355;-3.2315225935997467;0
-5;-0.5508402346659369;-4.3963394001240035;1
-5;-2.2073870905467925;2.0082274127308897;2
-5;1.6882654652981308;-3.0951373113416842;8
-5;2.00444396817619;0.6894026153796653;11
-5;6.627025932385092;-2.5178364137732316;9
-5;-5.813750669964644;-0.21041191990896946;1
-5;-0.9993996299136219;-1.20598459065397;13
-5;-0.3799860190054499;2.525659908659892;5
-5;-0.07237669817962866;4.329419957920189;6
-5;2.1421828728069405;-2.4418481273732606;9
-5;-1.9969080019433159;1.0539010990625401;5
-5;-0.019925260127209077;-5.668805403911529;4
-5;1.5282509687178747;-3.606863497136318;5
-5;-0.06217388395449763;0.3687910540015513;1
-5;-3.485324886043036;1.678616885740778;6
-5;1.0483866579145307;-0.8919990558553141;15
-5;0.8915032257822799;2.6319967420235737;13
-5;1.160667082138953;-3.7249625566840496;12
-5;1.8694696608197159;1.1359943406761317;14
-5;1.302365166627911;6.057902092368135;6
-5;6.533965318991134;5.711027024942436;10
-5;-4.8708365991854405;3.3160851489880874;3
-5;3.5466580198407542;4.911293184820029;14
-5;-2.9833667150728393;6.768170798147931;6
-5;6.2352005623242635;1.230933730584029;8
-5;-0.392630325094685;-1.3528702170455444;13
-5;-1.004818348485987;-7.169090577237903;4
-5;1.9237758389693993;-1.968588425318397;8
-5;1.807700671722524;2.5139737704293323;7
-5;-0.09147737442469872;-5.94792564143518;4
-5;-1.8260560562913086;1.2931406861993378;2
-5;0.9465729018669606;0.9813058601191313;14
-5;2.5615229403184445;2.106259618820542;15
-5;4.864806341895596;-1.2917632297689885;13
-5;5.811054326091048;-6.940651332567657;11
-5;-3.510025969634075;2.882196538406221;15
-5;5.24333687480349;-3.264863263010009;9
-5;3.380187358728538;-1.7667729134028618;11
-5;4.984559535870557;1.2414786583041957;11
-5;-3.5875710731545882;0.5060062832984862;6
-5;5.21409455933032;-1.8193456679387876;8
-5;-1.5239491105627812;0.19932063416300272;1
-5;6.115546422342853;-5.700033196129439;8
-5;3.5224427131599874;-2.859725294801598;13
-5;-3.0651353057508732;-5.0892206104606705;4
-5;-0.34496435886511545;-3.3864665174243394;13
-5;-2.6780866305181825;-1.4102065446396321;0
-5;5.0190271454083994;-0.299117841078981;11
-5;-4.214250398187189;6.903897564840046;2
-5;2.413909291298432;-0.373326087564573;9
-5;0.9263833212639185;-0.814495409383599;3
-5;-4.270117893666896;1.1320979271557348;1
-5;0.14631208843943688;-0.7999889463579355;5
-5;3.7028725238408366;-4.934390819900069;13
-5;1.6192148289747175;-3.384930975338444;8
-5;-0.8238387283546404;2.8436945552213433;3
-5;0.27688200713762656;3.0005110312396104;7
-5;1.03866848344306;2.6895405624635695;11
-5;4.945664229267685;1.9634738598866546;11
-5;-5.605898770279467;-5.319376626817735;1
-5;-2.337006951290472;-4.4798725722772;4
-5;0.4665882888121313;-4.673569663683211;13
-5;0.6141911931368466;1.6887509164758416;13
-5;1.6952566077505828;5.9643934999347135;2
-5;-2.3900122612037626;0.3750536962319184;5
-5;-2.0785452807155713;3.1145032383855478;2
-5;-0.0822755110829867;-3.7903831500262433;12
-5;0.8071340905959662;3.630457140839021;15
-5;3.0695346029664297;1.0233780538352204;15
-5;3.2589402465931485;-0.6818223122776025;9
-5;-0.9862733378717159;2.321220506782489;14
-5;-0.10434562802490155;-1.562084085406415;4
-5;-4.343069395439313;-0.03917204539104935;3
-5;2.9009130973003536;2.9398273839199187;14
-5;1.088397445162801;-0.40012241190942;13
-5;-3.151716460298177;6.984489762760706;6
-5;3.1626134149004708;-0.9048140635118862;15
-5;0.9580859459680884;3.008132039524176;3
-5;-4.209322744279667;-0.875018622344435;3
-5;-2.638447095230722;-2.165572652055172;5
-5;-1.9254180494967925;-1.221854161717995;13
-5;-0.6101107009563651;-0.7111926124049932;15
-5;4.135663030136651;-5.0685718020438975;8
-5;2.8171912341124012;-4.0263512177474965;9
-5;-5.138306991759837;-4.235489430558461;0
-5;0.9147208175988873;-1.248438377073386;15
-5;3.8761040983911115;1.553124812593111;10
-5;-2.071105904981442;-0.8685125691664839;3
-5;0.3711259155506794;-1.8819534456174831;11
-5;-1.8515200623803507;-4.016198950378259;4
-5;0.30745400437978676;-5.327688049576936;13
-5;-3.431805010817452;0.7245918073648756;1
-5;-1.8903605532928016;0.9446420816015366;13
-5;-5.8642089364154835;-1.419107698722607;0
-5;-0.7792751258161685;1.8239067828419742;14
-5;-1.925328642408977;-5.902517075201651;4
-5;0.9028034848272573;6.398454287768681;6
-5;-3.141923515469987;0.44710728504175434;3
-5;-0.7927722945988865;0.08426231937553075;7
-5;4.244406142208307;-2.9204258602339963;12
-5;-5.976335286359387;5.621560482684451;3
-5;-1.4632219495945034;-3.0254608514175865;4
-5;-3.6425735570157958;-1.2274856805468657;13
-5;1.8569529121702841;3.9043488815506295;10
-5;-2.20803977639857;0.5666797450524628;13
-5;9.164710107683451;1.679051634100464;9
-5;-0.04320206374302016;-1.303435284284336;12
-5;4.526191674175063;-0.03404602753443475;10
-5;2.7224609648999136;-3.994056535307553;13
-5;-4.127458772687182;4.943827031451527;6
-5;-5.91922781046947;2.4911691836780605;3
-5;2.858760419683638;3.124851334700165;11
-5;3.471209360105998;-2.3692433913322377;8
-5;4.046154239921398;1.84094546295554;15
-5;-0.1639932203808333;3.4608952637073807;7
-5;-5.42599152744007;-2.515753621739641;0
-5;1.2084307321548549;2.499868757353357;10
-5;-3.9811785348683975;2.690059959427093;5
-5;5.298106243150699;-3.9765465653561756;13
-5;0.9029302687324984;0.6225715001903103;15
-5;-2.6641694673300016;-2.2547138812046406;5
-5;-0.22940860122841356;2.8924258242496426;2
-5;-5.181769890641856;-2.369382829699612;0
-5;5.751848579865258;-0.19908832638709817;11
-5;-2.3162698953916236;-7.524103664241757;4
-5;1.0207032070803188;-5.711887258157338;8
-5;3.468828104085041;4.663339775493752;10
-5;-2.5652385377858886;-5.303339002400703;0
-5;-3.6050319430366606;-2.5056196298228843;3
-5;7.440991683075937;-0.4332520189247828;9
-5;-2.4011203676184665;-1.1485903872433723;0
-5;-1.8549361856148092;-1.391321375342798;1
-5;1.107169632994915;-2.454162396664531;8
-5;-2.052150270258248;-3.634009175013376;13
-5;0.07052856010227582;6.687427653583675;6
-5;0.4396070058526895;-2.9310762453672243;9
-5;-3.376169376380427;-4.047257806784074;0
-5;-5.488563087440953;-1.559588312267064;0
-5;-4.231159374389801;3.4172527327138016;2
-5;2.9356192218110793;-2.689230747830762;11
-5;1.0945260791524996;-0.3831317310641804;12
-5;-2.602664235955144;-1.8711752624804632;13
-5;-1.7909677954658139;-2.84113362825707;4
-5;-1.3067877449311323;0.6775836988046374;3
-5;-3.045192932459494;-1.6323266745975284;3
-5;-2.430818623504745;1.805897871282364;1
-5;-0.9561491798518027;0.6571444076204984;0
-5;-1.6112157035794934;8.191691624022127;6
-5;2.580295934236311;-1.701864344192049;13
-5;-2.3656610833668044;0.7454549855316988;7
-5;-2.544967681009352;-1.4650650913857524;0
-5;-2.84520234495359;6.904784012917229;2
-5;3.0817177235546085;-5.8323094035962235;13
-5;-5.5373487334580584;-0.0936520455617742;7
-5;-2.0748662802722313;2.498305736467367;3
-5;0.5574310205062887;-1.861568213333146;15
-5;1.3068770393238855;-1.737244865353691;3
-5;-1.3896397733238417;-5.448993362931148;13
-5;1.273293430926331;-5.7638942651060034;12
-5;-0.11829110240105023;-0.049299932874651176;5
-5;-4.657600783298056;2.3927750859837262;3
-5;-3.11996982093683;-0.4672882519809294;2
-5;-1.859386294251608;-5.6287326941146905;4
-5;-1.592214324267581;-2.8260998416872027;4
-5;2.956296731967268;1.8750183263799896;13
-5;4.046369839329284;0.46571335282253234;9
-5;0.950714150682022;0.27894574100813374;8
-5;3.7142411095019643;-1.127581565964126;15
-5;1.4175139957292235;4.97237053899897;11
-5;-5.44457472972303;1.7310507195948033;2
-5;-2.0873261802138607;0.9167397778045225;1
-5;-0.8905516122661994;0.6454303093963927;14
-5;-0.9667900994685947;2.7688307251880038;3
-5;2.114394550549009;0.6150548526862534;12
-5;1.5251079727732217;0.8642860700580113;13
-5;-2.107660429361239;3.2872268205787463;6
-5;5.986803184884014;-2.141915142656092;8
-5;1.9328390406118359;-5.925287123365186;8
-5;-4.058845657391524;5.086628980278517;2
-5;-5.245420635066238;-3.0657394616906237;4
-5;-1.8560355893883098;-4.928429675930015;0
-5;-2.041733478163043;4.755251853253375;15
-5;2.1653161902275766;-1.4758069105021883;12
-5;1.1474412647931809;-2.154158495280862;4
-5;-3.0768660225257265;-1.8369613644217428;5
-5;0.7678049662841613;-0.5105074949653086;7
-5;-3.3319610995931432;-2.0713474119692235;13
-5;3.5635828391123736;-2.418653885015749;4
-5;0.35292332392703796;2.0232665123395446;6
-5;3.0464494048576407;2.008948319200323;13
-5;6.623742604759947;0.5437406197859929;8
-5;1.6914764874711274;3.120990308632588;9
-5;-0.1868111162929209;2.1298781936997364;15
-5;-0.6432144366602359;1.9715400982427544;10
-5;-2.984581093106618;-3.849257225464326;3
-5;3.651055129457874;-2.717426795600237;9
-5;6.815071622903433;-1.8973222605740219;11
-5;-2.2238278032306456;-1.083085334795765;1
-5;-5.137945552732016;-0.5689529133196429;1
-5;6.854058331119776;3.5725629404064208;10
-5;5.597395083122466;-3.704757317348099;8
-5;-1.201845112177661;4.736119099859546;6
-5;-0.0016361832786500052;4.970451200169489;2
-5;0.7928439989781895;-4.396018383533703;9
-5;-7.070796999686904;-4.589561529880492;0
-5;1.086410269877947;-4.124361600492691;13
-5;-0.4038715296680404;3.0000048431381634;14
-5;1.3747476471170064;2.707496568992706;3
-5;-1.2992900295909537;7.249584025645554;10
-5;0.832735374947394;1.2252329691238586;6
-5;-2.8183758842399054;-3.221620686677505;0
-5;-3.235153270221347;-0.5551394076358767;4
-5;0.3502750289575842;3.034508621681508;11
-5;8.138554595560695;6.20704610837217;10
-5;-4.218309404743355;4.557958125027053;2
-5;-1.367282587691897;-7.042506550163517;0
-5;-1.8767447561958324;4.343341747523288;2
-5;1.4339247652377265;2.1474647456349776;13
-5;-1.5038255095537147;1.5813292368434582;6
-5;1.6856236947609977;5.009711813772397;2
-5;3.6260146370889994;2.88234277241284;11
-5;0.732644922874929;-2.89436684073494;8
-5;3.4126898707322058;-0.8105359523525592;9
-5;2.306129534022532;-0.44793373690366867;8
-5;0.25340415023510543;-1.1889932149391973;13
-5;-2.0857184227536067;1.4000736400525096;7
-5;1.4911082714570907;2.999104328856839;6
-5;-4.449175566664342;-1.8580649295699336;1
-5;0.19652522057699384;-0.22086327275079753;2
-5;1.7737284257669688;4.231345680036518;9
-5;0.7460623389571386;0.09208824581651598;2
-5;1.105523388670882;-0.03227036366142966;15
-5;2.2465457174480585;2.029803429753346;7
-5;0.15410984922180626;-0.2300367334385478;6
-5;1.7931206987496857;5.775412873866409;14
-5;0.2521626243236662;-2.4113093560129313;13
-5;-3.040230649404175;1.8389440088450804;2
-5;-4.996704223168877;-2.1486151894624603;5
-5;6.314276070237906;1.6654015473958437;10
-5;-1.5546157381064916;6.557251652134323;7
-5;3.058121769137811;-2.4901562271628883;12
-5;3.72424489659075;0.6243888950035159;10
-5;-3.2940291749377146;-4.201772277580546;4
-5;-0.6552385303288437;1.8852978964148426;2
-5;4.98863868188457;-3.4163874232054052;11
-5;-3.050063765213765;2.6230651823468114;6
-5;3.045724182497482;-2.091774498092614;11
-5;2.217938553031009;0.35404098717604593;13
-5;-1.8539344180212347;0.9005615616266003;7
-5;-1.4353578239306757;-0.1223981395118352;5
-5;1.6050002492210163;-6.036325435697289;9
-5;2.5875613622148066;-4.1471158667597425;8
-5;2.8226417199362537;-1.133496404979839;14
-5;2.777584358154164;-1.9883099232982904;9
-5;-3.8426440107140083;7.806998952766445;2
-5;-1.7295802821794526;3.5979268199424683;10
-5;1.6829067138386389;-2.7374356692193835;1
-5;-1.3389278113331033;0.5184928384570169;5
-5;-1.21720683996622;-6.369469201310723;5
-5;1.0511338744608212;-3.4585452904951612;12
-5;-7.928983723451284;-2.9500235254960883;0
-5;6.793774225203684;-1.837667784093795;10
-5;1.3806905349221636;-1.7022483636579626;12
-5;-3.4091031965737684;3.503193945029459;2
-5;-1.2011779867327081;0.9450885306668937;1
-5;-0.49414902453313925;2.4858975033971573;3
-5;0.3339482538202443;2.6941883961947224;10
-5;-0.13052205829624342;-6.368622187865534;12
-5;0.27091889683443693;-1.25995459141503;8
-5;0.003942455775860054;5.242265321507638;3
-5;-4.616878119544589;-2.8392232254297234;0
-5;1.4918565629041254;-2.850163943404215;9
-5;-0.42147681090683276;-3.940046633981365;4
-5;0.9208712987839544;-0.1947533585819643;15
-5;-1.0404788209601543;1.5559486650296437;15
-5;-2.2000755796654734;-5.592676588114961;4
-5;-0.20507569464883169;3.0747261564488015;9
-5;2.6820072423033983;3.554778745406922;11
-5;3.2146052691575964;-2.7915272784281346;12
-5;4.695585849636187;-4.50769879156063;9
-5;-2.388740780581247;2.011176806574055;7
-5;-2.819050876114983;1.9162694607464572;2
-5;4.232999722719566;-1.7162313310335862;5
-5;-0.5274070946346636;2.606973436594602;5
-5;2.5556589417349054;-1.6460686727583176;8
-5;5.661731761324226;0.19252967167920287;9
-5;4.623476782777499;3.524588860299764;10
-5;-3.8727397855536045;0.4962792590420877;3
-5;5.2778551257161865;-2.4300830074810396;12
-5;-3.4184376996348496;-3.926843770906144;4
-5;-0.9406597675959333;0.2146863376834458;5
-5;2.8668854759100166;5.63241825117311;14
-5;-1.644777885015472;-1.898417836970935;1
-5;3.4805390502928235;1.234195514025383;10
-5;1.598822799353109;-3.2699184098167504;9
-5;-3.7692488522820935;2.2484550865620885;3
-5;1.7038802454553725;-1.9579200690774627;9
-5;-0.7564097340786056;1.2676868011101465;1
-5;-2.943653624892819;-0.3608232733940633;2
-5;-1.039924135068092;-2.170019563427505;3
-5;-0.9552951153148823;-0.33429882264189725;14
-5;-3.2093538580628875;-3.819461850912822;5
-5;0.8806697843307916;-2.243974236985369;9
-5;2.1528637273986853;-1.1880987263501546;12
-5;1.3430901476757746;-4.472679660534006;13
-5;-3.674480099354486;7.519978426135963;2
-5;4.752056193152481;0.913234412288332;10
-5;3.4318582916067166;1.8590808475666805;10
-5;-2.704460586310178;-0.8205437259261283;0
-5;-4.018336295918013;-1.8933629332746178;0
-5;1.1238709565927834;0.9574787698865563;10
-5;4.524051135840198;-5.4855925292943555;8
-5;3.729174834085188;5.501811253271758;10
-5;-3.0508652719447267;4.8378616422057314;3
-5;1.3078976014956556;-0.26616248970267486;15
-5;-2.547512542881333;4.524409539407052;2
-5;-2.3382744602971974;-0.8999361746519677;1
-5;-3.5154776060959287;0.7951442072970327;3
-5;2.5182695383732696;0.029791559370148324;9
-5;5.413220925907908;3.184263148113126;14
-5;-1.059998705207695;-0.3690434232924452;5
-5;6.70900817063049;2.1312349305153013;10
-5;1.6025429932950286;-2.183712676308893;8
-5;0.06816689406405896;-0.7395398260448918;4
-5;-0.6079436046423627;7.192537934291247;6
-5;-3.218709604330025;-2.8680591204398356;5
-5;-6.50219930130736;0.32885275418607085;6
-5;5.795105581037837;-3.4096390001040513;8
-5;6.291290680953541;-4.044295082924164;8
-5;-0.9004976172276534;0.5331008928757859;6
-5;7.247711934219435;0.3675077238770912;11
-5;0.8458324046578589;-3.196119496300708;4
-5;-1.8001159317241582;-2.6980936886557916;4
-5;-2.169885554875785;1.2267368994837495;6
-5;-3.033493900618859;-8.249460036480077;0
-5;3.015800573807403;-5.296478364331103;12
-5;-0.3682397693758781;-0.7317360119818477;0
-5;0.16792211433454574;3.4312185943169404;10
-5;-3.483000206739736;1.6024597257117206;1
-5;-1.4520728903375075;1.4651478478271267;13
-5;6.043454120166761;1.356936912874404;14
-5;6.345400411990203;-5.272511264572207;8
-5;-1.3923102955790054;2.214567736535953;6
-5;2.7986461100931326;-3.6315651770725426;8
-5;2.2620006670386363;5.837994092983266;10
-5;1.84451287400134;5.163258668314997;14
-5;6.132795763681487;2.1959594549887598;8
-5;2.19919844091566;2.737778714255077;13
-5;1.4283733232785232;-3.64222044341281;8
-5;2.2199128712609673;-4.566702963112462;8
-5;-1.9088903988149144;7.628135909869671;6
-5;-2.6205765262292733;0.03820163708693314;3
-5;3.3957709341586826;-0.3901081003631738;9
-5;1.725398381675725;-0.6472387239959709;4
-5;3.8728050782892076;3.245439387315568;14
-5;-0.14048387943374818;-0.5323573943941582;1
-5;8.708324181857368;-1.2798280762801106;12
-5;2.298649049859174;3.356053692018742;15
-5;0.5899318519688412;-2.4745983667010707;0
-5;-2.112291727840029;-0.3044037185905808;1
-5;2.2984443471486036;1.923348652634584;6
-5;1.3991949643000376;2.0890877888765207;2
-5;1.4727959230968342;-0.03879736716354232;9
-5;-1.6414163600510383;-2.572940474650536;0
-5;-0.6383202873402027;0.4647941178599704;13
-5;-2.858568258736333;-0.5487749323589715;5
-5;-0.6078152339637258;-0.4475329467344893;4
-5;-5.483386357337352;-6.448626020303315;0
-5;-7.562004569309614;-0.9717259311442925;3
-5;-2.094626229570282;-2.4931694039712364;1
-5;-4.2255274481301734;-3.2418876098810996;0
-5;-4.818439176210439;1.222098546151991;2
-5;2.5188025636890674;-0.34575505790930494;4
-5;-2.5918940265833226;-3.287397814666634;3
-5;-3.0261385890846917;1.296907154381102;7
-5;-1.8440684078742149;-2.7863802648138716;5
